split_level,outer_fold,inner_fold,role,row_index,query_id,group_id,truth,label,intent
inner,1,0.0,train,510,q_00591,g0510,1,relevant,Medical
inner,1,0.0,train,511,q_01188,g0511,0,irrelevant,Acknowledgment
inner,1,0.0,train,514,q_01437,g0514,0,irrelevant,Acknowledgment
inner,1,0.0,train,517,q_00975,g0517,0,irrelevant,Automated message
inner,1,0.0,train,519,q_01402,g0519,0,irrelevant,Acknowledgment
inner,1,0.0,train,520,q_00538,g0520,1,relevant,Medical
inner,1,0.0,train,523,q_00243,g0523,1,relevant,Language change
inner,1,0.0,train,527,q_01656,g0527,1,relevant,Other
inner,1,0.0,train,528,q_00496,g0528,1,relevant,Medical
inner,1,0.0,train,530,q_01077,g0530,1,relevant,Other
inner,1,0.0,train,531,q_00792,g0531,1,relevant,Medical
inner,1,0.0,train,533,q_01085,g0533,1,relevant,Medical
inner,1,0.0,train,536,q_00743,g0536,1,relevant,Medical
inner,1,0.0,train,539,q_01585,g0539,0,irrelevant,OSS
inner,1,0.0,train,543,q_00702,g0543,1,relevant,Medical
inner,1,0.0,train,545,q_00386,g0545,1,relevant,Medical
inner,1,0.0,train,547,q_00405,g0547,1,relevant,Medical
inner,1,0.0,train,548,q_00274,g0548,1,relevant,Language change
inner,1,0.0,train,549,q_00251,g0549,1,relevant,Language change
inner,1,0.0,train,552,q_00346,g0552,1,relevant,Medical
inner,1,0.0,train,553,q_00879,g0553,1,relevant,Medical
inner,1,0.0,train,554,q_01688,g0554,1,relevant,Language change
inner,1,0.0,train,555,q_01740,g0555,1,relevant,Delivery confirmation
inner,1,0.0,train,556,q_01531,g0556,0,irrelevant,Acknowledgment
inner,1,0.0,train,560,q_00173,g0560,0,irrelevant,Acknowledgment
inner,1,0.0,train,561,q_00870,g0561,1,relevant,Medical
inner,1,0.0,train,562,q_00605,g0562,1,relevant,Medical
inner,1,0.0,train,563,q_00144,g0563,1,relevant,Other
inner,1,0.0,train,565,q_00066,g0565,0,irrelevant,Greeting
inner,1,0.0,train,566,q_00527,g0566,1,relevant,Medical
inner,1,0.0,train,567,q_00363,g0567,1,relevant,Medical
inner,1,0.0,train,568,q_00131,g0568,0,irrelevant,Acknowledgment
inner,1,0.0,train,569,q_00409,g0569,1,relevant,Medical
inner,1,0.0,train,570,q_01123,g0570,0,irrelevant,Acknowledgment
inner,1,0.0,train,572,q_00546,g0572,1,relevant,Medical
inner,1,0.0,train,573,q_00916,g0573,1,relevant,Medical
inner,1,0.0,train,574,q_00061,g0574,0,irrelevant,Greeting
inner,1,0.0,train,575,q_00035,g0575,0,irrelevant,Greeting
inner,1,0.0,train,576,q_01451,g0576,0,irrelevant,Acknowledgment
inner,1,0.0,train,580,q_00176,g0580,0,irrelevant,Acknowledgment
inner,1,0.0,train,581,q_00211,g0581,0,irrelevant,Spam
inner,1,0.0,train,585,q_00761,g0584,1,relevant,Medical
inner,1,0.0,train,589,q_01790,g0588,1,relevant,Delivery confirmation
inner,1,0.0,train,590,q_00053,g0589,0,irrelevant,Greeting
inner,1,0.0,train,591,q_01383,g0590,0,irrelevant,Acknowledgment
inner,1,0.0,train,592,q_01043,g0591,0,irrelevant,Spam
inner,1,0.0,train,595,q_01025,g0594,1,relevant,Date
inner,1,0.0,train,599,q_01414,g0598,1,relevant,Delivery confirmation
inner,1,0.0,train,606,q_00001,g0605,0,irrelevant,Greeting
inner,1,0.0,train,607,q_00594,g0606,1,relevant,Medical
inner,1,0.0,train,608,q_00862,g0607,1,relevant,Medical
inner,1,0.0,train,610,q_00909,g0609,1,relevant,Medical
inner,1,0.0,train,612,q_00318,g0611,1,relevant,Language change
inner,1,0.0,train,613,q_01770,g0612,1,relevant,Delivery confirmation
inner,1,0.0,train,614,q_01545,g0613,0,irrelevant,OSS
inner,1,0.0,train,617,q_01644,g0616,0,irrelevant,OSS
inner,1,0.0,train,619,q_01600,g0618,0,irrelevant,OSS
inner,1,0.0,train,620,q_00358,g0619,1,relevant,Medical
inner,1,0.0,train,624,q_01142,g0623,0,irrelevant,Acknowledgment
inner,1,0.0,train,628,q_00735,g0627,1,relevant,Medical
inner,1,0.0,train,629,q_01497,g0628,0,irrelevant,Acknowledgment
inner,1,0.0,train,630,q_01169,g0629,0,irrelevant,Acknowledgment
inner,1,0.0,train,632,q_00748,g0631,1,relevant,Medical
inner,1,0.0,train,633,q_00248,g0632,1,relevant,Language change
inner,1,0.0,train,635,q_01023,g0634,1,relevant,Date
inner,1,0.0,train,636,q_00099,g0635,0,irrelevant,Acknowledgment
inner,1,0.0,train,639,q_00939,g0638,1,relevant,Medical
inner,1,0.0,train,640,q_01443,g0639,0,irrelevant,Acknowledgment
inner,1,0.0,train,642,q_00402,g0641,0,irrelevant,OSS
inner,1,0.0,train,645,q_00772,g0644,1,relevant,Medical
inner,1,0.0,train,652,q_00493,g0651,1,relevant,Medical
inner,1,0.0,train,653,q_01372,g0652,0,irrelevant,Acknowledgment
inner,1,0.0,train,655,q_01526,g0654,0,irrelevant,Acknowledgment
inner,1,0.0,train,657,q_01046,g0656,1,relevant,Other
inner,1,0.0,train,659,q_00311,g0658,1,relevant,Language change
inner,1,0.0,train,660,q_01174,g0659,0,irrelevant,Acknowledgment
inner,1,0.0,train,661,q_00486,g0660,1,relevant,Medical
inner,1,0.0,train,663,q_00877,g0662,1,relevant,Medical
inner,1,0.0,train,666,q_00827,g0665,1,relevant,Medical
inner,1,0.0,train,667,q_01298,g0666,0,irrelevant,Acknowledgment
inner,1,0.0,train,670,q_00556,g0669,1,relevant,Medical
inner,1,0.0,train,671,q_01425,g0670,1,relevant,Medical
inner,1,0.0,train,675,q_00397,g0674,1,relevant,Medical
inner,1,0.0,train,676,q_01330,g0675,0,irrelevant,Acknowledgment
inner,1,0.0,train,681,q_00118,g0680,0,irrelevant,Acknowledgment
inner,1,0.0,train,684,q_00168,g0683,0,irrelevant,Acknowledgment
inner,1,0.0,train,686,q_00060,g0685,0,irrelevant,Greeting
inner,1,0.0,train,687,q_00368,g0686,1,relevant,Medical
inner,1,0.0,train,689,q_00809,g0688,1,relevant,Medical
inner,1,0.0,train,693,q_01674,g0692,1,relevant,Language change
inner,1,0.0,train,698,q_01206,g0697,0,irrelevant,Acknowledgment
inner,1,0.0,train,700,q_01803,g0699,1,relevant,Date
inner,1,0.0,train,701,q_00919,g0700,1,relevant,Medical
inner,1,0.0,train,706,q_01756,g0705,1,relevant,Delivery confirmation
inner,1,0.0,train,707,q_01470,g0706,0,irrelevant,Acknowledgment
inner,1,0.0,train,708,q_00146,g0707,0,irrelevant,Acknowledgment
inner,1,0.0,train,709,q_01583,g0708,0,irrelevant,OSS
inner,1,0.0,train,712,q_00900,g0711,1,relevant,Medical
inner,1,0.0,train,714,q_01465,g0713,0,irrelevant,Acknowledgment
inner,1,0.0,train,715,q_01532,g0714,0,irrelevant,Acknowledgment
inner,1,0.0,train,717,q_01263,g0716,0,irrelevant,Acknowledgment
inner,1,0.0,train,719,q_00886,g0718,1,relevant,Medical
inner,1,0.0,train,721,q_01396,g0720,0,irrelevant,Acknowledgment
inner,1,0.0,train,722,q_00100,g0721,0,irrelevant,Acknowledgment
inner,1,0.0,train,724,q_01232,g0723,0,irrelevant,Acknowledgment
inner,1,0.0,train,725,q_01153,g0724,0,irrelevant,Acknowledgment
inner,1,0.0,train,726,q_01775,g0725,1,relevant,Delivery confirmation
inner,1,0.0,train,727,q_01102,g0726,1,relevant,Other
inner,1,0.0,train,730,q_00337,g0729,1,relevant,Medical
inner,1,0.0,train,732,q_00867,g0731,1,relevant,Medical
inner,1,0.0,train,735,q_00890,g0734,1,relevant,Medical
inner,1,0.0,train,738,q_00392,g0737,1,relevant,Medical
inner,1,0.0,train,739,q_01429,g0738,0,irrelevant,Acknowledgment
inner,1,0.0,train,740,q_00120,g0739,1,relevant,Other
inner,1,0.0,train,741,q_01167,g0740,1,relevant,Delivery confirmation
inner,1,0.0,train,743,q_01538,g0742,1,relevant,Feedback
inner,1,0.0,train,744,q_00143,g0743,0,irrelevant,Acknowledgment
inner,1,0.0,train,745,q_01649,g0744,0,irrelevant,OSS
inner,1,0.0,train,749,q_01132,g0748,0,irrelevant,Acknowledgment
inner,1,0.0,train,752,q_00021,g0751,0,irrelevant,Greeting
inner,1,0.0,train,753,q_01200,g0752,0,irrelevant,Acknowledgment
inner,1,0.0,train,756,q_00670,g0755,1,relevant,Medical
inner,1,0.0,train,757,q_01518,g0756,0,irrelevant,Acknowledgment
inner,1,0.0,train,759,q_01440,g0758,0,irrelevant,Acknowledgment
inner,1,0.0,train,760,q_00760,g0759,1,relevant,Medical
inner,1,0.0,train,761,q_01720,g0760,1,relevant,Delivery confirmation
inner,1,0.0,train,762,q_01726,g0761,1,relevant,Delivery confirmation
inner,1,0.0,train,763,q_01189,g0762,0,irrelevant,Acknowledgment
inner,1,0.0,train,764,q_00750,g0763,1,relevant,Medical
inner,1,0.0,train,765,q_01208,g0764,0,irrelevant,Acknowledgment
inner,1,0.0,train,766,q_00468,g0765,1,relevant,Medical
inner,1,0.0,train,769,q_01433,g0768,1,relevant,Delivery confirmation
inner,1,0.0,train,771,q_00019,g0770,0,irrelevant,Greeting
inner,1,0.0,train,772,q_00447,g0771,1,relevant,Medical
inner,1,0.0,train,776,q_00497,g0775,1,relevant,Medical
inner,1,0.0,train,778,q_00292,g0777,1,relevant,Language change
inner,1,0.0,train,781,q_01094,g0780,1,relevant,Other
inner,1,0.0,train,782,q_00714,g0781,1,relevant,Medical
inner,1,0.0,train,783,q_00281,g0782,1,relevant,Language change
inner,1,0.0,train,784,q_01697,g0783,1,relevant,Language change
inner,1,0.0,train,787,q_01229,g0786,0,irrelevant,Acknowledgment
inner,1,0.0,train,788,q_01523,g0787,1,relevant,Feedback
inner,1,0.0,train,790,q_00186,g0789,0,irrelevant,Acknowledgment
inner,1,0.0,train,792,q_00390,g0791,1,relevant,Medical
inner,1,0.0,train,794,q_00230,g0793,0,irrelevant,Spam
inner,1,0.0,train,795,q_01504,g0794,0,irrelevant,Acknowledgment
inner,1,0.0,train,796,q_00633,g0795,1,relevant,Medical
inner,1,0.0,train,797,q_01063,g0796,1,relevant,Other
inner,1,0.0,train,800,q_00730,g0799,1,relevant,Medical
inner,1,0.0,train,801,q_01480,g0800,0,irrelevant,Acknowledgment
inner,1,0.0,train,802,q_00795,g0801,1,relevant,Medical
inner,1,0.0,train,804,q_00039,g0803,0,irrelevant,Greeting
inner,1,0.0,train,806,q_01405,g0805,0,irrelevant,Acknowledgment
inner,1,0.0,train,807,q_00603,g0806,1,relevant,Medical
inner,1,0.0,train,810,q_00658,g0809,1,relevant,Medical
inner,1,0.0,train,811,q_00545,g0810,1,relevant,Medical
inner,1,0.0,train,812,q_00376,g0811,1,relevant,Medical
inner,1,0.0,train,813,q_00635,g0812,1,relevant,Medical
inner,1,0.0,train,815,q_01066,g0814,1,relevant,Medical
inner,1,0.0,train,818,q_00811,g0817,1,relevant,Medical
inner,1,0.0,train,819,q_01525,g0818,0,irrelevant,Acknowledgment
inner,1,0.0,train,820,q_01095,g0819,1,relevant,Other
inner,1,0.0,train,821,q_01376,g0820,0,irrelevant,OSS
inner,1,0.0,train,822,q_00517,g0821,1,relevant,Medical
inner,1,0.0,train,823,q_01477,g0822,1,relevant,Feedback
inner,1,0.0,train,826,q_01071,g0825,1,relevant,Other
inner,1,0.0,train,827,q_01333,g0826,0,irrelevant,Acknowledgment
inner,1,0.0,train,828,q_01075,g0827,1,relevant,Medical
inner,1,0.0,train,829,q_01704,g0828,1,relevant,Language change
inner,1,0.0,train,830,q_01528,g0829,0,irrelevant,Acknowledgment
inner,1,0.0,train,833,q_00420,g0832,1,relevant,Medical
inner,1,0.0,train,834,q_01765,g0833,1,relevant,Delivery confirmation
inner,1,0.0,train,837,q_00641,g0836,1,relevant,Medical
inner,1,0.0,train,838,q_01529,g0837,1,relevant,Medical
inner,1,0.0,train,840,q_00692,g0839,1,relevant,Medical
inner,1,0.0,train,841,q_01218,g0840,0,irrelevant,Acknowledgment
inner,1,0.0,train,842,q_00584,g0841,1,relevant,Medical
inner,1,0.0,train,846,q_00500,g0845,1,relevant,Medical
inner,1,0.0,train,848,q_01679,g0847,1,relevant,Language change
inner,1,0.0,train,851,q_00859,g0850,1,relevant,Medical
inner,1,0.0,train,853,q_01473,g0852,0,irrelevant,Acknowledgment
inner,1,0.0,train,856,q_01793,g0855,1,relevant,Date
inner,1,0.0,train,857,q_00301,g0856,1,relevant,Language change
inner,1,0.0,train,859,q_00352,g0858,1,relevant,Medical
inner,1,0.0,train,862,q_00970,g0861,0,irrelevant,Automated message
inner,1,0.0,train,863,q_01217,g0862,0,irrelevant,Acknowledgment
inner,1,0.0,train,864,q_00041,g0863,0,irrelevant,Greeting
inner,1,0.0,train,865,q_00375,g0864,1,relevant,Medical
inner,1,0.0,train,866,q_01051,g0865,1,relevant,Medical
inner,1,0.0,train,867,q_00679,g0866,1,relevant,Medical
inner,1,0.0,train,868,q_00948,g0867,1,relevant,Medical
inner,1,0.0,train,871,q_01289,g0870,0,irrelevant,Acknowledgment
inner,1,0.0,train,873,q_01484,g0872,1,relevant,Feedback
inner,1,0.0,train,875,q_00513,g0874,1,relevant,Medical
inner,1,0.0,train,876,q_00400,g0875,1,relevant,Medical
inner,1,0.0,train,877,q_00043,g0876,0,irrelevant,Greeting
inner,1,0.0,train,880,q_01399,g0879,1,relevant,Delivery confirmation
inner,1,0.0,train,883,q_01461,g0882,0,irrelevant,Acknowledgment
inner,1,0.0,train,884,q_00930,g0883,1,relevant,Medical
inner,1,0.0,train,885,q_00349,g0884,1,relevant,Medical
inner,1,0.0,train,888,q_00192,g0887,0,irrelevant,Acknowledgment
inner,1,0.0,train,889,q_00161,g0888,1,relevant,Other
inner,1,0.0,train,893,q_00425,g0892,1,relevant,Medical
inner,1,0.0,train,896,q_01535,g0895,0,irrelevant,Acknowledgment
inner,1,0.0,train,898,q_01353,g0897,0,irrelevant,Acknowledgment
inner,1,0.0,train,899,q_01016,g0898,1,relevant,Date
inner,1,0.0,train,901,q_00130,g0900,0,irrelevant,Acknowledgment
inner,1,0.0,train,902,q_00051,g0901,0,irrelevant,Greeting
inner,1,0.0,test,6,q_00214,g0006,0,irrelevant,Spam
inner,1,0.0,test,7,q_00681,g0007,1,relevant,Medical
inner,1,0.0,test,9,q_00022,g0009,0,irrelevant,Greeting
inner,1,0.0,test,13,q_00682,g0013,1,relevant,Medical
inner,1,0.0,test,14,q_00974,g0014,0,irrelevant,Automated message
inner,1,0.0,test,18,q_01292,g0018,0,irrelevant,Acknowledgment
inner,1,0.0,test,25,q_01234,g0025,0,irrelevant,Acknowledgment
inner,1,0.0,test,26,q_00215,g0026,0,irrelevant,Spam
inner,1,0.0,test,32,q_01472,g0032,0,irrelevant,Acknowledgment
inner,1,0.0,test,40,q_00525,g0040,1,relevant,Medical
inner,1,0.0,test,51,q_00297,g0051,1,relevant,Language change
inner,1,0.0,test,53,q_00667,g0053,1,relevant,Medical
inner,1,0.0,test,55,q_00652,g0055,1,relevant,Medical
inner,1,0.0,test,57,q_01163,g0057,1,relevant,Feedback
inner,1,0.0,test,58,q_00934,g0058,1,relevant,Medical
inner,1,0.0,test,63,q_01540,g0063,1,relevant,Feedback
inner,1,0.0,test,67,q_00518,g0067,1,relevant,Medical
inner,1,0.0,test,69,q_00668,g0069,1,relevant,Medical
inner,1,0.0,test,71,q_00602,g0071,1,relevant,Other
inner,1,0.0,test,72,q_00128,g0072,0,irrelevant,Acknowledgment
inner,1,0.0,test,75,q_01276,g0075,0,irrelevant,Acknowledgment
inner,1,0.0,test,76,q_00873,g0076,1,relevant,Medical
inner,1,0.0,test,77,q_00847,g0077,1,relevant,Medical
inner,1,0.0,test,81,q_00481,g0081,1,relevant,Medical
inner,1,0.0,test,85,q_00866,g0085,1,relevant,Medical
inner,1,0.0,test,86,q_00637,g0086,1,relevant,Medical
inner,1,0.0,test,88,q_01476,g0088,1,relevant,Feedback
inner,1,0.0,test,90,q_01037,g0090,1,relevant,Other
inner,1,0.0,test,99,q_01657,g0099,0,irrelevant,OSS
inner,1,0.0,test,100,q_00564,g0100,1,relevant,Medical
inner,1,0.0,test,103,q_00382,g0103,1,relevant,Medical
inner,1,0.0,test,105,q_01373,g0105,1,relevant,Feedback
inner,1,0.0,test,116,q_01705,g0116,1,relevant,Language change
inner,1,0.0,test,119,q_00990,g0119,0,irrelevant,Automated message
inner,1,0.0,test,120,q_00177,g0120,1,relevant,Other
inner,1,0.0,test,124,q_00793,g0124,1,relevant,Medical
inner,1,0.0,test,125,q_00435,g0125,1,relevant,Medical
inner,1,0.0,test,129,q_01338,g0129,0,irrelevant,Acknowledgment
inner,1,0.0,test,132,q_00547,g0132,1,relevant,Medical
inner,1,0.0,test,135,q_01329,g0135,0,irrelevant,Acknowledgment
inner,1,0.0,test,139,q_01286,g0139,0,irrelevant,Acknowledgment
inner,1,0.0,test,141,q_00148,g0141,0,irrelevant,Acknowledgment
inner,1,0.0,test,150,q_00075,g0150,0,irrelevant,Greeting
inner,1,0.0,test,153,q_00135,g0153,0,irrelevant,Acknowledgment
inner,1,0.0,test,156,q_01590,g0156,0,irrelevant,OSS
inner,1,0.0,test,157,q_01567,g0157,0,irrelevant,OSS
inner,1,0.0,test,162,q_00339,g0162,1,relevant,Medical
inner,1,0.0,test,165,q_00535,g0165,1,relevant,Medical
inner,1,0.0,test,169,q_00595,g0169,1,relevant,Medical
inner,1,0.0,test,176,q_00856,g0176,1,relevant,Medical
inner,1,0.0,test,178,q_00441,g0178,1,relevant,Medical
inner,1,0.0,test,181,q_00190,g0181,0,irrelevant,Acknowledgment
inner,1,0.0,test,187,q_01079,g0187,1,relevant,Medical
inner,1,0.0,test,188,q_00700,g0188,1,relevant,Medical
inner,1,0.0,test,196,q_01543,g0196,0,irrelevant,OSS
inner,1,0.0,test,198,q_01082,g0198,1,relevant,Medical
inner,1,0.0,test,217,q_00264,g0217,1,relevant,Language change
inner,1,0.0,test,218,q_01714,g0218,1,relevant,Delivery confirmation
inner,1,0.0,test,223,q_00863,g0223,1,relevant,Medical
inner,1,0.0,test,234,q_01764,g0234,1,relevant,Delivery confirmation
inner,1,0.0,test,235,q_01441,g0235,0,irrelevant,Acknowledgment
inner,1,0.0,test,237,q_00450,g0237,1,relevant,Medical
inner,1,0.0,test,241,q_01186,g0241,0,irrelevant,Acknowledgment
inner,1,0.0,test,261,q_01191,g0261,0,irrelevant,Acknowledgment
inner,1,0.0,test,263,q_01214,g0263,1,relevant,Feedback
inner,1,0.0,test,265,q_00532,g0265,1,relevant,Medical
inner,1,0.0,test,269,q_00114,g0269,1,relevant,Other
inner,1,0.0,test,272,q_00634,g0272,1,relevant,Medical
inner,1,0.0,test,273,q_00572,g0273,1,relevant,Medical
inner,1,0.0,test,276,q_01486,g0276,1,relevant,Feedback
inner,1,0.0,test,279,q_01544,g0279,0,irrelevant,OSS
inner,1,0.0,test,285,q_01176,g0285,0,irrelevant,Acknowledgment
inner,1,0.0,test,288,q_01733,g0288,1,relevant,Delivery confirmation
inner,1,0.0,test,296,q_01359,g0296,0,irrelevant,Acknowledgment
inner,1,0.0,test,297,q_01251,g0297,0,irrelevant,Acknowledgment
inner,1,0.0,test,300,q_00003,g0300,0,irrelevant,Greeting
inner,1,0.0,test,301,q_01238,g0301,0,irrelevant,Acknowledgment
inner,1,0.0,test,303,q_00956,g0303,1,relevant,Medical
inner,1,0.0,test,304,q_01490,g0304,0,irrelevant,Acknowledgment
inner,1,0.0,test,309,q_00057,g0309,0,irrelevant,Greeting
inner,1,0.0,test,310,q_00539,g0310,1,relevant,Medical
inner,1,0.0,test,314,q_01458,g0314,0,irrelevant,Acknowledgment
inner,1,0.0,test,319,q_00052,g0319,0,irrelevant,Greeting
inner,1,0.0,test,326,q_00977,g0326,0,irrelevant,Automated message
inner,1,0.0,test,329,q_01056,g0329,1,relevant,Other
inner,1,0.0,test,332,q_00923,g0332,1,relevant,Medical
inner,1,0.0,test,336,q_01721,g0336,1,relevant,Delivery confirmation
inner,1,0.0,test,337,q_01211,g0337,0,irrelevant,Acknowledgment
inner,1,0.0,test,339,q_01799,g0339,1,relevant,Date
inner,1,0.0,test,354,q_00579,g0354,1,relevant,Medical
inner,1,0.0,test,355,q_00322,g0355,1,relevant,Language change
inner,1,0.0,test,362,q_00908,g0362,1,relevant,Medical
inner,1,0.0,test,365,q_00287,g0365,1,relevant,Language change
inner,1,0.0,test,373,q_01750,g0373,1,relevant,Delivery confirmation
inner,1,0.0,test,376,q_01215,g0376,0,irrelevant,Acknowledgment
inner,1,0.0,test,378,q_01794,g0378,1,relevant,Date
inner,1,0.0,test,389,q_00561,g0389,1,relevant,Medical
inner,1,0.0,test,392,q_01424,g0392,0,irrelevant,Acknowledgment
inner,1,0.0,test,397,q_01438,g0397,0,irrelevant,Acknowledgment
inner,1,0.0,test,400,q_00490,g0400,1,relevant,Medical
inner,1,0.0,test,402,q_00077,g0402,0,irrelevant,Greeting
inner,1,0.0,test,403,q_00394,g0403,1,relevant,Medical
inner,1,0.0,test,418,q_01341,g0418,0,irrelevant,Acknowledgment
inner,1,0.0,test,419,q_00140,g0419,0,irrelevant,Acknowledgment
inner,1,0.0,test,421,q_01268,g0421,0,irrelevant,Acknowledgment
inner,1,0.0,test,423,q_01469,g0423,0,irrelevant,Acknowledgment
inner,1,0.0,test,424,q_01797,g0424,1,relevant,Date
inner,1,0.0,test,431,q_01347,g0431,0,irrelevant,Acknowledgment
inner,1,0.0,test,435,q_01635,g0435,0,irrelevant,OSS
inner,1,0.0,test,438,q_01201,g0438,0,irrelevant,Acknowledgment
inner,1,0.0,test,440,q_01411,g0440,1,relevant,Feedback
inner,1,0.0,test,444,q_00385,g0444,1,relevant,Medical
inner,1,0.0,test,445,q_00347,g0445,1,relevant,Medical
inner,1,0.0,test,446,q_00553,g0446,1,relevant,Medical
inner,1,0.0,test,447,q_00571,g0447,1,relevant,Medical
inner,1,0.0,test,449,q_01717,g0449,1,relevant,Delivery confirmation
inner,1,0.0,test,450,q_00815,g0450,1,relevant,Medical
inner,1,0.0,test,451,q_00141,g0451,0,irrelevant,Acknowledgment
inner,1,0.0,test,453,q_00660,g0453,1,relevant,Medical
inner,1,0.0,test,458,q_00370,g0458,1,relevant,Medical
inner,1,0.0,test,462,q_00451,g0462,1,relevant,Medical
inner,1,0.0,test,463,q_01168,g0463,1,relevant,Feedback
inner,1,0.0,test,469,q_00509,g0469,1,relevant,Medical
inner,1,0.0,test,471,q_01774,g0471,1,relevant,Delivery confirmation
inner,1,0.0,test,476,q_00906,g0476,1,relevant,Medical
inner,1,0.0,test,479,q_01722,g0479,1,relevant,Delivery confirmation
inner,1,0.0,test,481,q_00818,g0481,1,relevant,Medical
inner,1,0.0,test,483,q_00805,g0483,1,relevant,Medical
inner,1,0.0,test,484,q_00266,g0484,1,relevant,Language change
inner,1,0.0,test,490,q_01042,g0490,0,irrelevant,Spam
inner,1,0.0,test,495,q_01344,g0495,0,irrelevant,Acknowledgment
inner,1,0.0,test,502,q_01766,g0502,1,relevant,Delivery confirmation
inner,1,0.0,test,503,q_01491,g0503,0,irrelevant,Greeting
inner,1,0.0,test,504,q_00678,g0504,1,relevant,Medical
inner,1,0.0,test,512,q_01560,g0512,0,irrelevant,OSS
inner,1,0.0,test,513,q_01115,g0513,1,relevant,Feedback
inner,1,0.0,test,515,q_00966,g0515,0,irrelevant,Automated message
inner,1,0.0,test,516,q_00902,g0516,1,relevant,Medical
inner,1,0.0,test,518,q_01193,g0518,0,irrelevant,Acknowledgment
inner,1,0.0,test,522,q_00896,g0522,1,relevant,Medical
inner,1,0.0,test,524,q_01005,g0524,0,irrelevant,Automated message
inner,1,0.0,test,525,q_00701,g0525,1,relevant,Medical
inner,1,0.0,test,526,q_00995,g0526,0,irrelevant,Automated message
inner,1,0.0,test,532,q_00768,g0532,1,relevant,Medical
inner,1,0.0,test,534,q_01202,g0534,0,irrelevant,Acknowledgment
inner,1,0.0,test,535,q_01138,g0535,0,irrelevant,Acknowledgment
inner,1,0.0,test,537,q_00857,g0537,1,relevant,Medical
inner,1,0.0,test,540,q_01539,g0540,1,relevant,Feedback
inner,1,0.0,test,544,q_00996,g0544,0,irrelevant,Automated message
inner,1,0.0,test,550,q_01509,g0550,1,relevant,Feedback
inner,1,0.0,test,559,q_00431,g0559,1,relevant,Medical
inner,1,0.0,test,577,q_00042,g0577,0,irrelevant,Greeting
inner,1,0.0,test,584,q_00132,g0120,1,relevant,Other
inner,1,0.0,test,586,q_00526,g0585,1,relevant,Medical
inner,1,0.0,test,593,q_00078,g0592,0,irrelevant,Greeting
inner,1,0.0,test,594,q_00836,g0593,1,relevant,Medical
inner,1,0.0,test,597,q_01616,g0596,0,irrelevant,OSS
inner,1,0.0,test,598,q_01618,g0597,0,irrelevant,OSS
inner,1,0.0,test,600,q_01739,g0599,1,relevant,Delivery confirmation
inner,1,0.0,test,602,q_00614,g0601,1,relevant,Medical
inner,1,0.0,test,604,q_00665,g0603,1,relevant,Medical
inner,1,0.0,test,609,q_01742,g0608,1,relevant,Delivery confirmation
inner,1,0.0,test,615,q_00963,g0614,1,relevant,Medical
inner,1,0.0,test,621,q_01192,g0620,0,irrelevant,Acknowledgment
inner,1,0.0,test,622,q_01207,g0621,1,relevant,Feedback
inner,1,0.0,test,623,q_00136,g0622,0,irrelevant,Acknowledgment
inner,1,0.0,test,626,q_00597,g0625,1,relevant,Medical
inner,1,0.0,test,627,q_00424,g0626,1,relevant,Medical
inner,1,0.0,test,631,q_00617,g0630,1,relevant,Medical
inner,1,0.0,test,634,q_01127,g0633,0,irrelevant,Acknowledgment
inner,1,0.0,test,637,q_00625,g0636,1,relevant,Medical
inner,1,0.0,test,641,q_01053,g0640,1,relevant,Medical
inner,1,0.0,test,643,q_00246,g0642,1,relevant,Language change
inner,1,0.0,test,644,q_00899,g0643,1,relevant,Medical
inner,1,0.0,test,647,q_00979,g0646,0,irrelevant,Automated message
inner,1,0.0,test,648,q_00980,g0647,0,irrelevant,Automated message
inner,1,0.0,test,649,q_01269,g0648,1,relevant,Medical
inner,1,0.0,test,650,q_01687,g0649,1,relevant,Language change
inner,1,0.0,test,654,q_00079,g0653,0,irrelevant,Greeting
inner,1,0.0,test,658,q_00531,g0657,1,relevant,Medical
inner,1,0.0,test,662,q_00530,g0661,1,relevant,Medical
inner,1,0.0,test,664,q_01734,g0663,1,relevant,Delivery confirmation
inner,1,0.0,test,668,q_00843,g0667,1,relevant,Medical
inner,1,0.0,test,669,q_01625,g0668,0,irrelevant,OSS
inner,1,0.0,test,673,q_01627,g0672,0,irrelevant,OSS
inner,1,0.0,test,674,q_00833,g0673,1,relevant,Medical
inner,1,0.0,test,679,q_00984,g0678,0,irrelevant,Automated message
inner,1,0.0,test,680,q_01389,g0679,1,relevant,Feedback
inner,1,0.0,test,683,q_00563,g0682,1,relevant,Medical
inner,1,0.0,test,685,q_00808,g0684,1,relevant,Medical
inner,1,0.0,test,688,q_01105,g0687,1,relevant,Medical
inner,1,0.0,test,690,q_00773,g0689,1,relevant,Other
inner,1,0.0,test,692,q_01759,g0691,1,relevant,Delivery confirmation
inner,1,0.0,test,694,q_01054,g0693,1,relevant,Other
inner,1,0.0,test,697,q_01122,g0696,0,irrelevant,Acknowledgment
inner,1,0.0,test,702,q_00709,g0701,1,relevant,Medical
inner,1,0.0,test,704,q_01074,g0703,1,relevant,Other
inner,1,0.0,test,710,q_01309,g0709,0,irrelevant,Acknowledgment
inner,1,0.0,test,729,q_01308,g0728,0,irrelevant,Acknowledgment
inner,1,0.0,test,731,q_00708,g0730,1,relevant,Medical
inner,1,0.0,test,736,q_01352,g0735,0,irrelevant,Acknowledgment
